GEO.id,GEO.id2,GEO.display-label,HC01_VC03,HC03_VC03,HC01_VC13,HC03_VC13,HC01_VC14,HC03_VC14,HC04_VC14,HC01_VC15,HC02_VC15,HC03_VC15,HC04_VC15,HC01_VC16,HC02_VC16,HC03_VC16,HC04_VC16,HC01_VC17,HC02_VC17,HC03_VC17,HC04_VC17,HC01_VC18,HC02_VC18,HC03_VC18,HC04_VC18,HC01_VC19,HC02_VC19,HC03_VC19,HC04_VC19,HC01_VC24,HC02_VC24,HC03_VC24,HC04_VC24,HC01_VC35,HC02_VC35,HC03_VC35,HC04_VC35,HC01_VC41,HC02_VC41,HC03_VC41,HC04_VC41,HC01_VC48,HC02_VC48,HC03_VC48,HC04_VC48,HC01_VC50,HC02_VC50,HC03_VC50,HC04_VC50,HC01_VC53,HC02_VC53,HC03_VC53,HC04_VC53,HC01_VC75,HC02_VC75,HC03_VC75,HC04_VC75,HC01_VC82,HC02_VC82,HC03_VC82,HC04_VC82,HC01_VC83,HC02_VC83,HC03_VC83,HC04_VC83,HC01_VC84,HC02_VC84,HC03_VC84,HC04_VC84,HC01_VC85,HC02_VC85,HC03_VC85,HC04_VC85,HC01_VC86,HC02_VC86,HC03_VC86,HC04_VC86,HC01_VC87,HC02_VC87,HC03_VC87,HC04_VC87,HC01_VC88,HC02_VC88,HC03_VC88,HC04_VC88,HC01_VC92,HC02_VC92,HC03_VC92,HC04_VC92,HC01_VC93,HC02_VC93,HC03_VC93,HC04_VC93,HC01_VC94,HC02_VC94,HC03_VC94,HC04_VC94,HC01_VC95,HC02_VC95,HC03_VC95,HC04_VC95,HC01_VC96,HC02_VC96,HC03_VC96,HC04_VC96,HC01_VC97,HC02_VC97,HC03_VC97,HC04_VC97,HC01_VC98,HC02_VC98,HC03_VC98,HC04_VC98,HC01_VC109,HC02_VC109,HC03_VC109,HC04_VC109,HC01_VC113,HC02_VC113,HC03_VC113,HC04_VC113
8600000US10009,10009,ZCTA5 10009,60141,60141,5835,9.7,15571,25.9,1.7,7929,943,13.2,1.6,7479,829,12.4,1.3,3741,603,6.2,1,3283,616,5.5,1,5295,572,8.8,1,36.8,1.5,(X),(X),53433,1306,53433,(X),8927,609,8927,(X),60141,1585,60141,(X),1988,498,3.3,0.8,58153,1608,96.7,0.8,1988,498,3.3,0.8,60141,1585,60141,(X),38321,1493,63.7,2.1,6284,844,10.4,1.4,666,329,1.1,0.6,8770,940,14.6,1.5,67,80,0.1,0.1,8433,1160,14,1.8,60141,1585,60141,(X),15539,1201,25.8,1.8,1055,517,1.8,0.9,9210,1071,15.3,1.7,205,145,0.3,0.2,5069,1005,8.4,1.6,44602,1425,74.2,1.8,31256,323,(X),(X),47361,1364,47361,(X)
8600000US10010,10010,ZCTA5 10010,33119,33119,3134,9.5,9148,27.6,2.7,4719,767,14.2,2.1,3890,573,11.7,1.6,1960,416,5.9,1.2,1122,305,3.4,0.9,2726,535,8.2,1.5,34.6,1.1,(X),(X),29766,1575,29766,(X),4521,538,4521,(X),33119,2073,33119,(X),1132,399,3.4,1.2,31987,2140,96.6,1.2,1132,399,3.4,1.2,33119,2073,33119,(X),25456,2172,76.9,2.9,2589,512,7.8,1.6,636,246,1.9,0.8,5393,868,16.3,2.7,7,15,0,0.1,385,176,1.2,0.5,33119,2073,33119,(X),4223,1166,12.8,3.3,551,338,1.7,1,1283,698,3.9,2.1,348,276,1.1,0.8,2041,1098,6.2,3.2,28896,1952,87.2,3.3,17847,682,(X),(X),26519,1601,26519,(X)
8600000US10011,10011,ZCTA5 10011,50711,50711,2917,5.8,12732,25.1,1.9,8554,905,16.9,1.6,6203,716,12.2,1.4,3447,592,6.8,1.2,3390,533,6.7,1,4611,477,9.1,0.9,39.8,1.2,(X),(X),45856,1520,45856,(X),8107,688,8107,(X),50711,1638,50711,(X),1459,406,2.9,0.8,49252,1649,97.1,0.8,1459,406,2.9,0.8,50711,1638,50711,(X),41083,1565,81,1.7,3343,665,6.6,1.3,399,208,0.8,0.4,6078,775,12,1.5,4,8,0,0.1,1350,452,2.7,0.9,50711,1638,50711,(X),5640,789,11.1,1.5,302,166,0.6,0.3,1566,464,3.1,0.9,521,240,1,0.5,3251,729,6.4,1.4,45071,1654,88.9,1.5,33543,702,(X),(X),40321,1489,40321,(X)
8600000US10012,10012,ZCTA5 10012,24527,24527,2861,11.7,7349,30,2.8,3767,490,15.4,1.9,2712,466,11.1,1.8,923,277,3.8,1.1,1274,290,5.2,1.2,2006,357,8.2,1.4,34.5,1,(X),(X),22465,1090,22465,(X),3292,412,3292,(X),24527,1202,24527,(X),1061,359,4.3,1.4,23466,1174,95.7,1.4,1061,359,4.3,1.4,24527,1202,24527,(X),19162,1123,78.1,3.1,1180,446,4.8,1.7,154,102,0.6,0.4,4854,716,19.8,2.7,21,35,0.1,0.1,354,190,1.4,0.8,24527,1202,24527,(X),1609,371,6.6,1.5,379,169,1.5,0.7,381,131,1.6,0.5,106,102,0.4,0.4,743,262,3,1.1,22918,1211,93.4,1.5,14180,360,(X),(X),18676,1095,18676,(X)
8600000US10013,10013,ZCTA5 10013,29619,29619,1847,6.2,5910,20,2.1,5259,537,17.8,1.5,3299,451,11.1,1.5,1340,291,4.5,1,1927,393,6.5,1.3,2531,404,8.5,1.3,37.8,1.1,(X),(X),24739,1117,24739,(X),4697,621,4697,(X),29619,1407,29619,(X),1374,345,4.6,1.1,28245,1370,95.4,1.1,1374,345,4.6,1.1,29619,1407,29619,(X),17154,956,57.9,2.5,1550,372,5.2,1.3,133,92,0.4,0.3,11455,1078,38.7,2.6,52,51,0.2,0.2,816,301,2.8,1,29619,1407,29619,(X),1804,458,6.1,1.5,202,95,0.7,0.3,435,183,1.5,0.6,27,27,0.1,0.1,1140,340,3.8,1.1,27815,1375,93.9,1.5,14178,373,(X),(X),20551,1117,20551,(X)
8600000US10014,10014,ZCTA5 10014,31794,31794,1169,3.7,10072,31.7,2.4,5137,658,16.2,2,4035,476,12.7,1.5,2018,421,6.3,1.3,1767,385,5.6,1.2,2706,313,8.5,0.9,36.8,1.1,(X),(X),28781,1153,28781,(X),4383,450,4383,(X),31794,1288,31794,(X),780,247,2.5,0.8,31014,1295,97.5,0.8,780,247,2.5,0.8,31794,1288,31794,(X),29037,1270,91.3,1.5,690,285,2.2,0.9,104,60,0.3,0.2,2234,448,7,1.4,43,49,0.1,0.2,546,312,1.7,1,31794,1288,31794,(X),1989,548,6.3,1.7,315,135,1,0.4,351,198,1.1,0.6,254,211,0.8,0.7,1069,393,3.4,1.2,29805,1291,93.7,1.7,21756,346,(X),(X),25193,1023,25193,(X)
8600000US10016,10016,ZCTA5 10016,51448,51448,5322,10.3,17104,33.2,2.9,5831,779,11.3,1.5,5266,712,10.2,1.3,3087,532,6,1,2094,407,4.1,0.8,4123,699,8,1.3,33.3,0.9,(X),(X),47080,1622,47080,(X),7565,857,7565,(X),51448,1933,51448,(X),2065,684,4,1.3,49383,1959,96,1.3,2065,684,4,1.3,51448,1933,51448,(X),37595,1956,73.1,2.6,2575,954,5,1.8,359,181,0.7,0.4,11770,1367,22.9,2.6,20,32,0,0.1,1259,509,2.4,1,51448,1933,51448,(X),4827,1383,9.4,2.6,317,238,0.6,0.5,1522,574,3,1.1,286,186,0.6,0.4,2702,1116,5.3,2.1,46621,1826,90.6,2.6,35421,822,(X),(X),41225,1670,41225,(X)
8600000US10017,10017,ZCTA5 10017,16388,16388,1042,6.4,4242,25.9,3.5,2619,443,16,2.4,1925,350,11.7,2,1019,314,6.2,1.8,870,232,5.3,1.5,2116,418,12.9,2.8,39.9,3.2,(X),(X),15193,1089,15193,(X),3366,459,3366,(X),16388,1296,16388,(X),237,140,1.4,0.8,16151,1268,98.6,0.8,237,140,1.4,0.8,16388,1296,16388,(X),12714,1148,77.6,4.7,455,267,2.8,1.6,9,15,0.1,0.1,3429,887,20.9,4.8,5,11,0,0.1,75,70,0.5,0.4,16388,1296,16388,(X),1148,421,7,2.5,38,43,0.2,0.3,479,393,2.9,2.4,74,73,0.5,0.4,557,263,3.4,1.6,15240,1269,93,2.5,12720,426,(X),(X),13185,1042,13185,(X)
8600000US10018,10018,ZCTA5 10018,9719,9719,936,9.6,3960,40.7,5.2,1884,393,19.4,4.1,951,240,9.8,2.4,415,156,4.3,1.6,298,167,3.1,1.7,293,131,3,1.3,32,1.6,(X),(X),8960,555,8960,(X),424,187,424,(X),9719,516,9719,(X),411,169,4.2,1.7,9308,526,95.8,1.7,411,169,4.2,1.7,9719,516,9719,(X),5936,500,61.1,4.2,730,238,7.5,2.5,4,5,0,0.1,3149,477,32.4,4.3,50,77,0.5,0.8,261,150,2.7,1.6,9719,516,9719,(X),1611,309,16.6,3.2,365,197,3.8,2,267,129,2.7,1.3,137,78,1.4,0.8,842,187,8.7,2,8108,570,83.4,3.2,5859,238,(X),(X),6303,454,6303,(X)
8600000US10019,10019,ZCTA5 10019,41592,41592,2650,6.4,12111,29.1,2.2,6755,925,16.2,2,5366,709,12.9,1.6,2789,540,6.7,1.3,2352,398,5.7,0.9,4110,479,9.9,1.2,39.6,1.6,(X),(X),38873,1552,38873,(X),6629,501,6629,(X),41592,1692,41592,(X),1486,410,3.6,1,40106,1726,96.4,1,1486,410,3.6,1,41592,1692,41592,(X),29981,1442,72.1,2.4,3125,680,7.5,1.6,395,284,0.9,0.7,7525,890,18.1,1.9,70,64,0.2,0.2,2118,696,5.1,1.7,41592,1692,41592,(X),6697,1017,16.1,2.2,935,426,2.2,1,2132,568,5.1,1.3,174,113,0.4,0.3,3456,788,8.3,1.8,34895,1463,83.9,2.2,32827,481,(X),(X),32398,1472,32398,(X)
8600000US10020,10020,ZCTA5 10020,0,0,0,-,0,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,-,**,(X),(X),0,11,0,(X),0,11,0,(X),0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,0,(X),0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,-,**,0,11,(X),(X),0,11,0,(X)
8600000US10021,10021,ZCTA5 10021,44983,44983,1057,2.3,9680,21.5,2.5,7058,1078,15.7,2,4543,778,10.1,1.6,2841,599,6.3,1.3,2286,607,5.1,1.4,5334,710,11.9,1.6,40.2,3.1,(X),(X),38098,1798,38098,(X),10330,845,10330,(X),44983,2602,44983,(X),1232,358,2.7,0.8,43751,2550,97.3,0.8,1232,358,2.7,0.8,44983,2602,44983,(X),37406,1885,83.2,3.6,946,413,2.1,0.9,360,293,0.8,0.6,5511,1272,12.3,2.6,144,89,0.3,0.2,1861,1439,4.1,3.1,44983,2602,44983,(X),3512,1472,7.8,3,858,981,1.9,2.1,531,288,1.2,0.6,247,188,0.5,0.4,1876,1081,4.2,2.3,41471,2042,92.2,3,30615,952,(X),(X),34448,1723,34448,(X)
8600000US10022,10022,ZCTA5 10022,30807,30807,1123,3.6,6409,20.8,2.6,4104,574,13.3,1.8,3557,548,11.5,1.7,1757,383,5.7,1.2,2096,401,6.8,1.3,4462,708,14.5,2.2,47.7,2.9,(X),(X),28198,1160,28198,(X),8830,884,8830,(X),30807,1366,30807,(X),600,278,1.9,0.9,30207,1304,98.1,0.9,600,278,1.9,0.9,30807,1366,30807,(X),26497,1424,86,2.2,667,283,2.2,0.9,94,88,0.3,0.3,3956,720,12.8,2.3,0,24,0,0.1,330,156,1.1,0.5,30807,1366,30807,(X),1922,567,6.2,1.7,276,172,0.9,0.5,489,230,1.6,0.7,177,135,0.6,0.4,980,384,3.2,1.2,28885,1170,93.8,1.7,23904,491,(X),(X),26108,1163,26108,(X)
8600000US10023,10023,ZCTA5 10023,61514,61514,2394,3.9,10939,17.8,2.1,10192,1038,16.6,1.6,8182,897,13.3,1.4,4047,674,6.6,1,3556,554,5.8,0.9,7358,817,12,1.3,42.6,1.3,(X),(X),52999,1946,52999,(X),12825,990,12825,(X),61514,2299,61514,(X),1435,514,2.3,0.8,60079,2293,97.7,0.8,1435,514,2.3,0.8,61514,2299,61514,(X),50337,2105,81.8,1.8,2859,642,4.6,1,234,218,0.4,0.4,7619,983,12.4,1.5,18,28,0,0.1,1977,750,3.2,1.2,61514,2299,61514,(X),6730,904,10.9,1.4,946,328,1.5,0.5,2250,747,3.7,1.2,436,329,0.7,0.5,3098,740,5,1.2,54784,2139,89.1,1.4,41182,678,(X),(X),45898,1683,45898,(X)
8600000US10024,10024,ZCTA5 10024,58512,58512,1508,2.6,10659,18.2,1.8,8919,925,15.2,1.5,8747,939,14.9,1.4,4009,526,6.9,0.9,3690,532,6.3,0.9,6518,657,11.1,1.1,43.1,1.1,(X),(X),49057,1734,49057,(X),11165,766,11165,(X),58512,2109,58512,(X),1574,520,2.7,0.9,56938,2142,97.3,0.9,1574,520,2.7,0.9,58512,2109,58512,(X),49697,2122,84.9,2,3185,792,5.4,1.3,248,228,0.4,0.4,4904,881,8.4,1.5,331,353,0.6,0.6,1890,775,3.2,1.3,58512,2109,58512,(X),6260,926,10.7,1.6,759,313,1.3,0.5,1595,724,2.7,1.2,299,223,0.5,0.4,3607,809,6.2,1.4,52252,2158,89.3,1.6,33872,612,(X),(X),44370,1765,44370,(X)
8600000US10025,10025,ZCTA5 10025,94382,94382,6212,6.6,16950,18,1.5,12433,1253,13.2,1.2,12406,1302,13.1,1.3,5558,768,5.9,0.8,6897,707,7.3,0.8,10831,831,11.5,0.9,41.7,1,(X),(X),80868,2225,80868,(X),18159,1098,18159,(X),94382,2987,94382,(X),3700,996,3.9,1,90682,2809,96.1,1,3700,996,3.9,1,94382,2987,94382,(X),63916,2466,67.7,2,13837,1817,14.7,1.8,1455,1059,1.5,1.1,10393,1254,11,1.4,145,107,0.2,0.1,8612,1647,9.1,1.6,94382,2987,94382,(X),22719,2302,24.1,2.1,1452,539,1.5,0.6,6076,1087,6.4,1.1,1202,554,1.3,0.6,13989,2064,14.8,2,71663,2534,75.9,2.1,48734,621,(X),(X),69622,2203,69622,(X)
8600000US10026,10026,ZCTA5 10026,40105,40105,3233,8.1,9132,22.8,2,5426,560,13.5,1.5,6149,664,15.3,1.6,2303,441,5.7,1.1,1831,305,4.6,0.8,2242,376,5.6,1,34.4,1.1,(X),(X),32414,1252,32414,(X),3848,388,3848,(X),40105,1727,40105,(X),1385,421,3.5,1.1,38720,1832,96.5,1.1,1385,421,3.5,1.1,40105,1727,40105,(X),11714,1196,29.2,2.9,22174,1706,55.3,3.5,192,121,0.5,0.3,2653,528,6.6,1.3,221,213,0.6,0.5,4588,850,11.4,2,40105,1727,40105,(X),8694,1145,21.7,2.5,950,471,2.4,1.1,3532,826,8.8,2,131,106,0.3,0.3,4081,742,10.2,1.8,31411,1554,78.3,2.5,17085,374,(X),(X),27731,1223,27731,(X)
8600000US10027,10027,ZCTA5 10027,65365,65365,8615,13.2,13363,20.4,1.5,8107,734,12.4,1.1,7374,642,11.3,0.9,3360,394,5.1,0.6,2828,389,4.3,0.6,3664,405,5.6,0.6,30.7,0.8,(X),(X),53704,1759,53704,(X),6499,514,6499,(X),65365,1957,65365,(X),2490,627,3.8,0.9,62875,1970,96.2,0.9,2490,627,3.8,0.9,65365,1957,65365,(X),22244,1440,34,1.9,27536,1706,42.1,2.3,1079,462,1.7,0.7,7131,873,10.9,1.3,54,44,0.1,0.1,10017,1158,15.3,1.7,65365,1957,65365,(X),15761,1418,24.1,2,1260,420,1.9,0.6,5311,950,8.1,1.4,339,175,0.5,0.3,8851,1263,13.5,1.8,49604,1964,75.9,2,26298,461,(X),(X),43858,1645,43858,(X)
8600000US10028,10028,ZCTA5 10028,50091,50091,1478,3,13714,27.4,2.8,6890,864,13.8,1.6,6253,804,12.5,1.5,2790,551,5.6,1.1,2779,469,5.5,1,5043,548,10.1,1.3,38.8,1.6,(X),(X),43278,1914,43278,(X),9185,699,9185,(X),50091,2282,50091,(X),1080,326,2.2,0.7,49011,2326,97.8,0.7,1080,326,2.2,0.7,50091,2282,50091,(X),44439,2283,88.7,1.9,994,434,2,0.9,40,48,0.1,0.1,5233,848,10.4,1.6,14,23,0,0.1,469,267,0.9,0.5,50091,2282,50091,(X),3295,748,6.6,1.5,598,376,1.2,0.7,480,266,1,0.5,325,223,0.6,0.4,1892,609,3.8,1.2,46796,2287,93.4,1.5,29368,664,(X),(X),38630,2001,38630,(X)
8600000US10029,10029,ZCTA5 10029,80866,80866,6928,8.6,15965,19.7,1.4,10422,879,12.9,1,9163,863,11.3,1,4625,495,5.7,0.6,4472,565,5.5,0.7,5267,508,6.5,0.6,34,1.1,(X),(X),64545,2062,64545,(X),10532,622,10532,(X),80866,2559,80866,(X),2652,494,3.3,0.6,78214,2572,96.7,0.6,2652,494,3.3,0.6,80866,2559,80866,(X),28300,1607,35,2,25825,2034,31.9,2.2,1163,386,1.4,0.5,8434,907,10.4,1.1,279,204,0.3,0.3,19716,2076,24.4,2.3,80866,2559,80866,(X),38610,2081,47.7,1.9,5614,1271,6.9,1.5,20273,1679,25.1,2.1,621,308,0.8,0.4,12102,1631,15,2,42256,1911,52.3,1.9,33769,523,(X),(X),54550,1856,54550,(X)
8600000US10030,10030,ZCTA5 10030,30163,30163,2591,8.6,6297,20.9,2.2,4496,638,14.9,1.9,4520,557,15,1.8,1325,295,4.4,0.9,1440,307,4.8,1.1,1705,275,5.7,1,34.7,1.1,(X),(X),24592,1403,24592,(X),3074,378,3074,(X),30163,1892,30163,(X),1785,519,5.9,1.7,28378,1915,94.1,1.7,1785,519,5.9,1.7,30163,1892,30163,(X),5965,887,19.8,2.9,21145,1601,70.1,3.5,448,340,1.5,1.1,954,355,3.2,1.2,141,154,0.5,0.5,3374,908,11.2,2.7,30163,1892,30163,(X),7679,1349,25.5,3.5,753,722,2.5,2.3,2432,806,8.1,2.5,129,95,0.4,0.3,4365,895,14.5,2.8,22484,1351,74.5,3.5,13563,387,(X),(X),21244,1183,21244,(X)
8600000US10031,10031,ZCTA5 10031,62382,62382,6497,10.4,13900,22.3,1.8,8307,870,13.3,1.3,8996,887,14.4,1.3,3328,567,5.3,0.9,3301,489,5.3,0.8,3817,467,6.1,0.8,34.8,1,(X),(X),52386,1824,52386,(X),6952,640,6952,(X),62382,2096,62382,(X),10462,1856,16.8,2.8,51920,2171,83.2,2.8,10462,1856,16.8,2.8,62382,2096,62382,(X),29130,1995,46.7,3,27550,2144,44.2,2.9,1277,492,2,0.8,3529,905,5.7,1.4,90,95,0.1,0.2,11645,1877,18.7,2.9,62382,2096,62382,(X),31640,1927,50.7,2.5,3786,1255,6.1,2,2988,858,4.8,1.4,712,344,1.1,0.5,24154,1699,38.7,2.5,30742,1804,49.3,2.5,23957,370,(X),(X),40606,1822,40606,(X)
8600000US10032,10032,ZCTA5 10032,63185,63185,5846,9.3,15514,24.6,2,7928,983,12.5,1.3,7449,972,11.8,1.4,4217,700,6.7,1.2,3445,565,5.5,0.9,3989,506,6.3,0.8,34.6,1.1,(X),(X),53596,2118,53596,(X),8057,606,8057,(X),63185,2680,63185,(X),6570,1766,10.4,2.6,56615,2411,89.6,2.6,6570,1766,10.4,2.6,63185,2680,63185,(X),23003,2018,36.4,2.8,14839,1588,23.5,2.6,4421,1620,7,2.5,3306,737,5.2,1.1,188,162,0.3,0.3,24854,2506,39.3,3.2,63185,2680,63185,(X),42004,2473,66.5,2.1,6004,1919,9.5,2.9,3598,688,5.7,1.1,710,239,1.1,0.4,31692,2277,50.2,2.9,21181,1373,33.5,2.1,22226,398,(X),(X),39650,1730,39650,(X)
8600000US10033,10033,ZCTA5 10033,60810,60810,4881,8,12331,20.3,1.7,8600,918,14.1,1.3,7401,785,12.2,1.3,3697,445,6.1,0.8,3175,465,5.2,0.8,4844,532,8,0.9,36,1.2,(X),(X),50074,1615,50074,(X),8516,646,8516,(X),60810,2267,60810,(X),5025,1087,8.3,1.8,55785,2425,91.7,1.8,5025,1087,8.3,1.8,60810,2267,60810,(X),28318,2003,46.6,3.3,8464,1162,13.9,2,2904,1019,4.8,1.7,1563,348,2.6,0.6,101,111,0.2,0.2,25180,2549,41.4,3.4,60810,2267,60810,(X),41852,2463,68.8,2.1,3160,1301,5.2,2.1,3038,624,5,1,886,347,1.5,0.6,34768,2261,57.2,2.6,18958,1139,31.2,2.1,20654,392,(X),(X),36566,1664,36566,(X)
8600000US10034,10034,ZCTA5 10034,44186,44186,2996,6.8,7920,17.9,1.6,6837,818,15.5,1.7,5779,743,13.1,1.6,2143,334,4.8,0.8,2952,471,6.7,1.1,3461,467,7.8,1.1,36.4,1,(X),(X),35408,1352,35408,(X),5727,488,5727,(X),44186,1677,44186,(X),2430,600,5.5,1.4,41756,1854,94.5,1.4,2430,600,5.5,1.4,44186,1677,44186,(X),18168,1419,41.1,3.3,5993,1022,13.6,2.4,739,407,1.7,0.9,1420,349,3.2,0.8,132,125,0.3,0.3,20414,2077,46.2,3.8,44186,1677,44186,(X),32005,1793,72.4,1.9,2953,978,6.7,2.1,2971,628,6.7,1.4,384,167,0.9,0.4,25697,1675,58.2,2.7,12181,734,27.6,1.9,16724,229,(X),(X),26273,1138,26273,(X)
8600000US10035,10035,ZCTA5 10035,35366,35366,2799,7.9,6489,18.3,2,5240,569,14.8,1.4,5090,557,14.4,1.5,2302,333,6.5,0.9,1620,267,4.6,0.8,2520,396,7.1,1,36.5,1,(X),(X),28835,1140,28835,(X),4430,387,4430,(X),35366,1460,35366,(X),1489,377,4.2,1.1,33877,1485,95.8,1.1,1489,377,4.2,1.1,35366,1460,35366,(X),8484,962,24,2.9,15033,1199,42.5,3.1,563,260,1.6,0.7,2249,582,6.4,1.6,85,83,0.2,0.2,10632,1561,30.1,3.9,35366,1460,35366,(X),16706,1195,47.2,2.7,4250,1243,12,3.3,6451,689,18.2,2,234,173,0.7,0.5,5771,857,16.3,2.5,18660,1197,52.8,2.7,15233,404,(X),(X),23158,1016,23158,(X)
8600000US10036,10036,ZCTA5 10036,26868,26868,2676,10,7928,29.5,3,4527,494,16.8,1.8,3784,591,14.1,2.2,1682,384,6.3,1.4,1530,385,5.7,1.4,1871,307,7,1.1,37.1,1.9,(X),(X),25186,1241,25186,(X),2857,356,2857,(X),26868,1360,26868,(X),587,241,2.2,0.9,26281,1363,97.8,0.9,587,241,2.2,0.9,26868,1360,26868,(X),17850,1246,66.4,3.7,2321,354,8.6,1.4,222,164,0.8,0.6,5301,953,19.7,3.2,32,44,0.1,0.2,1836,814,6.8,3,26868,1360,26868,(X),5271,864,19.6,3,606,423,2.3,1.6,1946,573,7.2,2,357,187,1.3,0.7,2362,692,8.8,2.6,21597,1319,80.4,3,19522,515,(X),(X),19286,1104,19286,(X)
8600000US10037,10037,ZCTA5 10037,21184,21184,1209,5.7,4211,19.9,2.2,2712,379,12.8,1.8,2559,381,12.1,1.6,1178,262,5.6,1.3,1062,205,5,1,1309,232,6.2,1,34.4,1.7,(X),(X),16142,886,16142,(X),2889,347,2889,(X),21184,1191,21184,(X),1165,405,5.5,1.9,20019,1237,94.5,1.9,1165,405,5.5,1.9,21184,1191,21184,(X),2846,606,13.4,2.7,16268,1253,76.8,3.8,397,230,1.9,1.1,795,247,3.8,1.2,23,27,0.1,0.1,2277,599,10.7,2.8,21184,1191,21184,(X),4977,683,23.5,3.1,196,143,0.9,0.7,2017,616,9.5,2.9,93,78,0.4,0.4,2671,636,12.6,3,16207,1156,76.5,3.1,10534,345,(X),(X),14368,939,14368,(X)
8600000US10038,10038,ZCTA5 10038,22457,22457,1642,7.3,5513,24.5,3,3112,429,13.9,2,2259,366,10.1,1.6,1264,291,5.6,1.2,1278,280,5.7,1.2,1602,317,7.1,1.5,35.6,1.5,(X),(X),19735,972,19735,(X),3600,369,3600,(X),22457,1214,22457,(X),573,183,2.6,0.8,21884,1250,97.4,0.8,573,183,2.6,0.8,22457,1214,22457,(X),11755,1002,52.3,3.2,2327,529,10.4,2.3,234,144,1,0.6,7956,730,35.4,3,13,14,0.1,0.1,790,270,3.5,1.2,22457,1214,22457,(X),2608,516,11.6,2.3,71,69,0.3,0.3,1317,357,5.9,1.6,61,60,0.3,0.3,1159,371,5.2,1.7,19849,1245,88.4,2.3,11508,292,(X),(X),16697,1030,16697,(X)
8600000US10039,10039,ZCTA5 10039,27203,27203,2201,8.1,4915,18.1,2,3396,418,12.5,1.5,3420,439,12.6,1.6,1754,395,6.4,1.4,1274,265,4.7,1,1442,237,5.3,0.9,32.8,1.8,(X),(X),20505,897,20505,(X),2824,338,2824,(X),27203,1213,27203,(X),1209,475,4.4,1.7,25994,1201,95.6,1.7,1209,475,4.4,1.7,27203,1213,27203,(X),4117,862,15.1,3,18254,1263,67.1,3.9,890,375,3.3,1.4,557,215,2,0.8,10,23,0,0.1,4657,1009,17.1,3.5,27203,1213,27203,(X),8322,1092,30.6,3.3,866,443,3.2,1.6,1703,565,6.3,2,83,74,0.3,0.3,5670,921,20.8,3,18881,991,69.4,3.3,11827,249,(X),(X),17444,947,17444,(X)
8600000US10040,10040,ZCTA5 10040,46003,46003,3814,8.3,9274,20.2,1.7,6137,654,13.3,1.3,6107,675,13.3,1.3,2347,454,5.1,1,2446,405,5.3,0.9,3398,418,7.4,0.9,36.6,1.3,(X),(X),38048,1428,38048,(X),6862,545,6862,(X),46003,1796,46003,(X),2753,729,6,1.6,43250,1915,94,1.6,2753,729,6,1.6,46003,1796,46003,(X),18618,1293,40.5,2.6,6316,799,13.7,1.7,1049,499,2.3,1.1,1540,380,3.3,0.8,18,22,0,0.1,21780,1521,47.3,2.4,46003,1796,46003,(X),32013,1863,69.6,2,1701,728,3.7,1.6,2717,664,5.9,1.5,1099,397,2.4,0.9,26496,2108,57.6,3.2,13990,863,30.4,2,17309,262,(X),(X),28799,1191,28799,(X)
8600000US10044,10044,ZCTA5 10044,11945,11945,815,6.8,2391,20,4,1754,389,14.7,3,1765,383,14.8,2.7,677,273,5.7,2.2,773,258,6.5,2.1,1262,407,10.6,3.3,41.5,4.9,(X),(X),10453,899,10453,(X),2261,443,2261,(X),11945,1032,11945,(X),495,246,4.1,2.1,11450,1045,95.9,2.1,495,246,4.1,2.1,11945,1032,11945,(X),6245,882,52.3,6.3,1701,470,14.2,3.5,51,45,0.4,0.4,3930,669,32.9,5,58,64,0.5,0.5,487,306,4.1,2.5,11945,1032,11945,(X),1619,455,13.6,3.7,72,113,0.6,0.9,524,325,4.4,2.6,145,160,1.2,1.4,878,350,7.4,2.9,10326,1010,86.4,3.7,5429,114,(X),(X),6204,884,6204,(X)
8600000US10065,10065,ZCTA5 10065,29565,29565,1475,5,6261,21.2,2.1,4634,640,15.7,2,3850,524,13,1.6,1533,306,5.2,1,1390,324,4.7,1.1,2753,507,9.3,1.7,40.3,1.5,(X),(X),25441,1219,25441,(X),6204,621,6204,(X),29565,1516,29565,(X),328,159,1.1,0.5,29237,1498,98.9,0.5,328,159,1.1,0.5,29565,1516,29565,(X),26485,1446,89.6,2.3,731,406,2.5,1.4,62,58,0.2,0.2,2461,612,8.3,2,2,4,0,0.1,161,136,0.5,0.5,29565,1516,29565,(X),1843,430,6.2,1.4,207,143,0.7,0.5,172,134,0.6,0.4,126,86,0.4,0.3,1338,374,4.5,1.3,27722,1515,93.8,1.4,21614,468,(X),(X),22059,1144,22059,(X)
